[2020-11-15 17:09:34.389 +03:00] [INF] One Time Setup finished
[2020-11-15 17:09:42.191 +03:00] [DBG] Oczekiwanie na wczytanie strony
[2020-11-15 17:09:42.306 +03:00] [DBG] Wyszukiwanie elementu By.Name: postcode
[2020-11-15 17:09:42.306 +03:00] [DBG] Oczekiwanie na wczytanie strony
[2020-11-15 17:09:42.310 +03:00] [DBG] Oczekiwanie na wczytanie strony
[2020-11-15 17:09:42.427 +03:00] [DBG] Wyszukiwanie elementu By.Name: city
[2020-11-15 17:09:42.427 +03:00] [DBG] Oczekiwanie na wczytanie strony
[2020-11-15 17:09:42.431 +03:00] [DBG] Oczekiwanie na wczytanie strony
[2020-11-15 17:09:42.546 +03:00] [DBG] Wyszukiwanie elementu By.Name: phone
[2020-11-15 17:09:42.546 +03:00] [DBG] Oczekiwanie na wczytanie strony
[2020-11-15 17:09:42.550 +03:00] [DBG] Oczekiwanie na wczytanie strony
[2020-11-15 17:09:42.690 +03:00] [DBG] Wyszukiwanie elementu By.Name: firstname
[2020-11-15 17:09:42.690 +03:00] [DBG] Oczekiwanie na wczytanie strony
[2020-11-15 17:09:42.694 +03:00] [DBG] Oczekiwanie na wczytanie strony
[2020-11-15 17:09:42.831 +03:00] [DBG] Wyszukiwanie elementu By.Name: lastname
[2020-11-15 17:09:42.831 +03:00] [DBG] Oczekiwanie na wczytanie strony
[2020-11-15 17:09:42.835 +03:00] [DBG] Oczekiwanie na wczytanie strony
[2020-11-15 17:09:42.980 +03:00] [DBG] Wyszukiwanie elementu By.Name: company
[2020-11-15 17:09:42.980 +03:00] [DBG] Oczekiwanie na wczytanie strony
[2020-11-15 17:09:42.984 +03:00] [DBG] Oczekiwanie na wczytanie strony
[2020-11-15 17:09:43.171 +03:00] [DBG] Wyszukiwanie elementu By.Name: address1
[2020-11-15 17:09:43.171 +03:00] [DBG] Oczekiwanie na wczytanie strony
[2020-11-15 17:09:43.176 +03:00] [DBG] Oczekiwanie na wczytanie strony
[2020-11-15 17:09:43.358 +03:00] [DBG] Wyszukiwanie elementu By.Name: address2
[2020-11-15 17:09:43.358 +03:00] [DBG] Oczekiwanie na wczytanie strony
[2020-11-15 17:09:43.363 +03:00] [DBG] Oczekiwanie na wczytanie strony
[2020-11-15 17:09:43.523 +03:00] [DBG] Wyszukiwanie elementu By.Name: postcode
[2020-11-15 17:09:43.523 +03:00] [DBG] Oczekiwanie na wczytanie strony
[2020-11-15 17:09:43.528 +03:00] [DBG] Oczekiwanie na wczytanie strony
[2020-11-15 17:09:43.666 +03:00] [DBG] Wyszukiwanie elementu By.Name: city
[2020-11-15 17:09:43.666 +03:00] [DBG] Oczekiwanie na wczytanie strony
[2020-11-15 17:09:43.670 +03:00] [DBG] Oczekiwanie na wczytanie strony
[2020-11-15 17:09:44.000 +03:00] [DBG] Wyszukiwanie elementu By.Name: phone
[2020-11-15 17:09:44.000 +03:00] [DBG] Oczekiwanie na wczytanie strony
[2020-11-15 17:09:44.004 +03:00] [DBG] Oczekiwanie na wczytanie strony
[2020-11-15 17:09:44.196 +03:00] [DBG] Kliknąć element By.XPath: //section/section/div/div/form/footer/button
[2020-11-15 17:09:44.368 +03:00] [INF] Test tear down
[2020-11-15 17:09:53.726 +03:00] [INF] One Time Tear Down
