[2020-11-15 17:16:18.234 +03:00] [INF] One Time Setup finished
[2020-11-15 17:16:27.278 +03:00] [DBG] Oczekiwanie na wczytanie strony
[2020-11-15 17:16:27.417 +03:00] [DBG] Wyszukiwanie elementu By.Name: company
[2020-11-15 17:16:27.417 +03:00] [DBG] Oczekiwanie na wczytanie strony
[2020-11-15 17:16:27.421 +03:00] [DBG] Oczekiwanie na wczytanie strony
[2020-11-15 17:16:27.629 +03:00] [DBG] Wyszukiwanie elementu By.Name: address1
[2020-11-15 17:16:27.630 +03:00] [DBG] Oczekiwanie na wczytanie strony
[2020-11-15 17:16:27.634 +03:00] [DBG] Oczekiwanie na wczytanie strony
[2020-11-15 17:16:27.818 +03:00] [DBG] Wyszukiwanie elementu By.Name: address2
[2020-11-15 17:16:27.818 +03:00] [DBG] Oczekiwanie na wczytanie strony
[2020-11-15 17:16:27.823 +03:00] [DBG] Oczekiwanie na wczytanie strony
[2020-11-15 17:16:27.973 +03:00] [DBG] Wyszukiwanie elementu By.Name: postcode
[2020-11-15 17:16:27.973 +03:00] [DBG] Oczekiwanie na wczytanie strony
[2020-11-15 17:16:27.976 +03:00] [DBG] Oczekiwanie na wczytanie strony
[2020-11-15 17:16:28.109 +03:00] [DBG] Wyszukiwanie elementu By.Name: city
[2020-11-15 17:16:28.109 +03:00] [DBG] Oczekiwanie na wczytanie strony
[2020-11-15 17:16:28.113 +03:00] [DBG] Oczekiwanie na wczytanie strony
[2020-11-15 17:16:28.398 +03:00] [DBG] Wyszukiwanie elementu By.Name: phone
[2020-11-15 17:16:28.398 +03:00] [DBG] Oczekiwanie na wczytanie strony
[2020-11-15 17:16:28.402 +03:00] [DBG] Oczekiwanie na wczytanie strony
[2020-11-15 17:16:28.565 +03:00] [DBG] Kliknąć element By.XPath: //*[@id='content']/div/div/form/footer/button
[2020-11-15 17:16:28.712 +03:00] [INF] Test tear down
[2020-11-15 17:16:37.403 +03:00] [INF] One Time Tear Down
